id,group,yr
B,1873,2016
B,1874,2016
B,1875,2016
B,1876,2016
B,1877,2016
B,1878,2016
B,1879,2016
B,1880,2016
B,1881,2016
B,1882,2016
B,1883,2016
B,1884,2016
B,1885,2016
B,1886,2016
B,1887,2016
B,1888,2016
B,1889,2016
B,1890,2016
B,1891,2016
B,1892,2016
B,1893,2016
B,1894,2016
B,1895,2016
B,1896,2016
B,1897,2016
B,1898,2016
B,1899,2016
B,1900,2016
B,1901,2016
B,1902,2016
B,1903,2016
B,1904,2016
B,1905,2016
B,1906,2016
B,1907,2016
B,1908,2016
B,1909,2016
B,1910,2016
B,1911,2016
B,1912,2016
B,1913,2016
B,1914,2016
B,1915,2016
B,1916,2016
B,1917,2016
B,1918,2016
B,1919,2016
B,1920,2016
B,1921,2016
B,1922,2016
B,1923,2016
B,1924,2016
B,1925,2016
B,1926,2016
B,1927,2016
B,1928,2016
B,1929,2016
B,1930,2016
B,1931,2016
B,1932,2016
B,1933,2016
B,1934,2016
B,1935,2016
B,1936,2016
B,1937,2016
B,1938,2016
B,1939,2016
B,1940,2016
B,1941,2016
B,1942,2016
B,1943,2016
B,1944,2016
B,1945,2016
B,1946,2016
B,1947,2016
B,1948,2016
B,1949,2016
B,1950,2016
B,1951,2016
B,1952,2016
B,1953,2016
B,1954,2016
B,1955,2016
B,1956,2016
B,1957,2016
B,1958,2016
B,1959,2016
B,1960,2016
B,1961,2016
B,1962,2016
B,1963,2016
B,1964,2016
B,1965,2016
B,1966,2016
B,1967,2016
B,1968,2016
B,1969,2016
B,1970,2016
B,1971,2016
B,1972,2016
B,1973,2016
B,1974,2016
B,1975,2016
B,1976,2016
B,1977,2016
B,1978,2016
B,1979,2016
B,1980,2016
B,1981,2016
B,1982,2016
B,1983,2016
B,1984,2016
B,1985,2016
B,1986,2016
B,1987,2016
B,1988,2016
B,1989,2016
B,1990,2016
B,1991,2016
B,1992,2016
B,1993,2016
B,1994,2016
B,1995,2016
B,1996,2016
B,1997,2016
B,1998,2016
B,1999,2016
B,2000,2016
B,2001,2016
B,2002,2016
B,2003,2016
B,2004,2016
B,2005,2016
B,2006,2016
B,2007,2016
B,2008,2016
B,2009,2016
B,2010,2016
B,2011,2016
B,2012,2016
B,2013,2016
B,2014,2016
B,2015,2016
B,2016,2016
B,2017,2016
B,2018,2016
B,2019,2016
B,2020,2016
B,2021,2016
B,2022,2016
B,2023,2016
B,2024,2016
B,2025,2016
B,2026,2016
B,2027,2016
B,2028,2016
B,2029,2016
B,2030,2016
B,2031,2016
B,2032,2016
B,2033,2016
B,2034,2016
B,2035,2016
B,2036,2016
B,2037,2016
B,2038,2016
B,2039,2016
B,2040,2016
B,2041,2016
B,2042,2016
B,2043,2016
B,2044,2016
B,2045,2016
B,2046,2016
B,2047,2016
B,2048,2016
B,2049,2016
B,2050,2016
B,2051,2016
B,2052,2016
B,2053,2016
B,2054,2016
B,2055,2016
B,2056,2016
B,2057,2016
B,2058,2016
B,2059,2016
B,2060,2016
B,2061,2016
B,2062,2016
B,2063,2016
B,2064,2016
B,2065,2016
B,2066,2016
B,2067,2016
B,2068,2016
B,2069,2016
B,2070,2016
B,2071,2016
B,2072,2016
B,2073,2016
B,2074,2016
B,2075,2016
B,2076,2016
B,2077,2016
B,2078,2016
B,2079,2016
B,2080,2016
B,2081,2016
B,2082,2016
B,2083,2016
B,2084,2016
B,2085,2016
B,2086,2016
B,2087,2016
B,2088,2016
B,2089,2016
B,2090,2016
B,2091,2016
B,2092,2016
B,2093,2016
B,2094,2016
B,2095,2016
B,2096,2016
B,2097,2016
B,2098,2016
B,2099,2016
B,2100,2016
B,2101,2016
B,2102,2016
B,2103,2016
B,2104,2016
B,2105,2016
B,2106,2016
B,2107,2016
B,2108,2016
B,2109,2016
B,2110,2016
B,2111,2016
B,2112,2016
B,2113,2016
B,2114,2016
B,2115,2016
B,2116,2016
B,2117,2016
B,2118,2016
B,2119,2016
B,2120,2016
B,2121,2016
B,2122,2016
B,2123,2016
B,2124,2016
B,2125,2016
B,2126,2016
B,2127,2016
B,2128,2016
B,2129,2017
B,2130,2017
B,2131,2017
B,2132,2017
B,2133,2017
B,2134,2017
B,2135,2017
B,2136,2017
B,2137,2017
B,2138,2017
B,2139,2017
B,2140,2017
B,2141,2017
B,2142,2017
B,2143,2017
B,2144,2017
B,2145,2017
B,2146,2017
B,2147,2017
B,2148,2017
B,2149,2017
B,2150,2017
B,2151,2017
B,2152,2017
B,2153,2017
B,2154,2017
B,2155,2017
B,2156,2017
B,2157,2017
B,2158,2017
B,2159,2017
B,2160,2017
B,2161,2017
B,2162,2017
B,2163,2017
B,2164,2017
B,2165,2017
B,2166,2017
B,2167,2017
B,2168,2017
B,2169,2017
B,2170,2017
B,2171,2017
B,2172,2017
B,2173,2017
B,2174,2017
B,2175,2017
B,2176,2017
B,2177,2017
B,2178,2017
B,2179,2017
B,2180,2017
B,2181,2017
B,2182,2017
B,2183,2017
B,2184,2017
B,2185,2017
B,2186,2017
B,2187,2017
B,2188,2017
B,2189,2017
B,2190,2017
B,2191,2017
B,2192,2017
B,2193,2017
B,2194,2017
B,2195,2017
B,2196,2017
B,2197,2017
B,2198,2017
B,2199,2017
B,2200,2017
B,2201,2017
B,2202,2017
B,2203,2017
B,2204,2017
B,2205,2017
B,2206,2017
B,2207,2017
B,2208,2017
B,2209,2017
B,2210,2017
B,2211,2017
B,2212,2017
B,2213,2017
B,2214,2017
B,2215,2017
B,2216,2017
B,2217,2017
B,2218,2017
B,2219,2017
B,2220,2017
B,2221,2017
B,2222,2017
B,2223,2017
B,2224,2017
B,2225,2017
B,2226,2017
B,2227,2017
B,2228,2017
B,2229,2017
B,2230,2017
B,2231,2017
B,2232,2017
B,2233,2017
B,2234,2017
B,2235,2017
B,2236,2017
B,2237,2017
B,2238,2017
B,2239,2017
B,2240,2017
B,2241,2017
B,2242,2017
B,2243,2017
B,2244,2017
B,2245,2017
B,2246,2017
B,2247,2017
B,2248,2017
B,2249,2017
B,2250,2017
B,2251,2017
B,2252,2017
B,2253,2017
B,2254,2017
B,2255,2017
B,2256,2017
B,2257,2017
B,2258,2017
B,2259,2017
B,2260,2017
B,2261,2017
B,2262,2017
B,2263,2017
B,2264,2017
B,2265,2017
B,2266,2017
B,2267,2017
B,2268,2017
B,2269,2017
B,2270,2017
B,2271,2017
B,2272,2017
B,2273,2017
B,2274,2017
B,2275,2017
B,2276,2017
B,2277,2017
B,2278,2017
B,2279,2017
B,2280,2017
B,2281,2017
B,2282,2017
B,2283,2017
B,2284,2017
B,2285,2017
B,2286,2017
B,2287,2017
B,2288,2017
B,2289,2017
B,2290,2017
B,2291,2017
B,2292,2017
B,2293,2017
B,2294,2017
B,2295,2017
B,2296,2017
B,2297,2017
B,2298,2017
B,2299,2017
B,2300,2017
B,2301,2017
B,2302,2017
B,2303,2017
B,2304,2017
B,2305,2017
B,2306,2017
B,2307,2017
B,2308,2017
B,2309,2017
B,2310,2017
B,2311,2017
B,2312,2017
B,2313,2017
B,2314,2017
B,2315,2017
B,2316,2017
B,2317,2017
B,2318,2017
B,2319,2017
B,2320,2017
B,2321,2017
B,2322,2017
B,2323,2017
B,2324,2017
B,2325,2017
B,2326,2017
B,2327,2017
B,2328,2017
B,2329,2017
B,2330,2017
B,2331,2017
B,2332,2017
B,2333,2017
B,2334,2017
B,2335,2017
B,2336,2017
B,2337,2017
B,2338,2017
B,2339,2017
B,2340,2017
B,2341,2017
B,2342,2017
B,2343,2017
B,2344,2017
B,2345,2017
B,2346,2017
B,2347,2017
B,2348,2017
B,2349,2017
B,2350,2017
B,2351,2017
B,2352,2017
B,2353,2017
B,2354,2017
B,2355,2017
B,2356,2017
B,2357,2017
B,2358,2017
B,2359,2017
B,2360,2017
B,2361,2017
B,2362,2017
B,2363,2017
B,2364,2017
B,2365,2017
B,2366,2017
B,2367,2017
B,2368,2017
B,2369,2017
B,2370,2017
B,2371,2017
B,2372,2017
B,2373,2017
B,2374,2017
B,2375,2017
B,2376,2017
B,2377,2017
B,2378,2017
B,2379,2017
B,2380,2017
B,2381,2017
B,2382,2017
B,2383,2017
B,2384,2017
B,2385,2017
B,988,2017
B,2386,2017
B,2387,2017
B,2388,2017
B,2389,2017
B,2390,2017
B,2391,2017
B,2392,2017
B,2393,2017
B,2394,2017
B,2395,2017
B,2396,2017
B,2397,2017
B,2398,2017
B,2399,2017
B,2400,2017
B,2401,2017
B,2402,2017
B,2403,2017
B,2404,2017
B,2405,2017
B,2406,2017
B,2407,2017
B,2408,2017
B,2409,2017
B,2410,2017
B,2411,2017
B,2412,2017
B,2413,2017
B,2414,2017
B,2415,2017
B,2416,2017
B,2417,2017
B,2418,2017
B,2419,2017
B,2420,2017
B,2421,2017
B,2422,2017
B,2423,2017
B,2424,2017
B,2425,2017
B,2426,2017
B,2427,2017
B,2428,2017
B,2429,2017
B,2430,2017
B,2431,2017
B,1035,2017
B,1036,2017
B,2432,2017
B,2433,2017
B,2434,2017
B,2435,2017
B,2436,2017
B,2437,2017
B,2438,2017
B,2439,2017
B,2440,2017
B,2441,2017
B,2442,2017
B,2443,2017
B,2444,2017
B,2445,2017
B,2446,2017
B,2447,2017
B,2448,2017
B,2449,2017
B,2450,2017
B,2451,2017
B,2452,2017
B,2453,2017
B,2454,2017
B,2455,2017
B,2456,2017
B,2457,2017
B,2458,2017
B,2459,2017
B,2460,2017
B,2461,2017
B,2462,2017
B,2463,2017
B,2464,2017
B,2465,2017
B,2466,2017
B,2467,2017
B,2468,2017
B,2469,2017
B,2470,2017
B,2471,2017
B,2472,2017
B,2473,2017
B,2474,2017
B,2475,2017
B,2476,2017
B,2477,2017
B,2478,2017
B,2479,2017
B,2480,2017
B,2481,2017
B,2482,2017
B,2483,2017
B,2484,2017
B,2485,2017
B,2486,2017
B,2487,2017
B,2488,2017
B,2489,2017
B,2490,2017
B,2491,2017
B,2492,2017
B,2493,2017
B,2494,2017
B,2495,2017
B,2496,2017
B,2497,2017
B,2498,2017
B,2499,2017
B,2500,2017
B,2501,2017
B,2502,2017
B,2503,2017
B,2504,2017
B,2505,2017
B,2506,2017
B,2507,2017
B,2508,2017
B,2509,2017
B,2510,2017
B,2511,2017
B,2512,2017
B,2513,2017
B,2514,2017
B,2515,2017
B,2516,2017
B,2517,2017
B,2518,2017
B,2519,2017
B,2520,2017
B,2521,2017
B,2522,2017
B,2523,2017
B,2524,2017
B,2525,2017
B,2526,2017
B,2527,2017
B,2528,2017
B,2529,2017
B,2530,2017
B,2531,2017
B,2532,2017
B,2533,2017
B,2534,2017
B,2535,2017
B,2536,2017
B,2537,2017
B,2538,2017
B,2539,2017
B,2540,2017
B,2541,2017
B,2542,2017
B,2543,2017
B,2544,2017
B,2545,2017
B,2546,2017
B,2547,2017
B,2548,2017
B,2549,2017
B,2550,2017
B,2551,2017
B,2552,2017
B,2553,2017
B,2554,2017
B,2555,2017
B,2556,2017
B,2557,2017
B,2558,2017
B,2559,2017
B,2560,2017
B,2561,2017
B,2562,2017
B,2563,2017
B,2564,2017
B,2565,2017
B,2566,2017
B,2567,2017
B,2568,2017
B,2569,2017
B,2570,2017
B,2571,2017
B,2572,2017
B,2573,2017
B,2574,2017
B,2575,2017
B,2576,2017
B,2577,2017
B,2578,2017
B,2579,2017
B,2580,2017
B,2581,2017
B,2582,2017
B,2583,2017
B,2584,2017
B,2585,2017
B,2586,2017
B,2587,2017
B,2588,2017
B,2589,2017
B,2590,2017
B,2591,2017
B,2592,2017
B,2593,2017
B,2594,2017
B,2595,2017
B,2596,2017
B,2597,2017
B,2598,2017
B,2599,2017
B,2600,2017
B,2601,2017
B,2602,2017
B,2603,2017
B,2604,2017
B,2605,2017
B,2606,2017
B,2607,2017
B,2608,2017
B,2609,2017
B,2610,2017
B,2611,2017
B,2612,2017
B,2613,2017
B,2614,2017
B,2615,2017
B,2616,2017
B,2617,2017
B,2618,2017
B,2619,2017
B,2620,2017
B,2621,2017
B,2622,2017
B,2623,2017
B,2624,2017
B,2625,2017
B,2626,2017
B,2627,2017
B,2628,2017
B,2629,2017
B,2630,2017
B,2631,2017
B,2632,2017
B,2633,2017
B,2634,2017
B,2635,2017
B,2636,2017
B,2637,2017
B,2638,2017
B,2639,2017
B,2640,2017
B,2641,2017
B,2642,2017
B,2643,2017
B,2644,2017
B,2645,2017
B,2646,2017
B,2647,2017
B,2648,2017
B,2649,2017
B,2650,2017
B,2651,2017
B,2652,2017
B,2653,2017
B,2654,2017
B,2655,2017
B,2656,2017
B,2657,2017
B,2658,2017
B,2659,2017
B,2660,2017
B,2661,2017
B,2662,2017
B,2663,2017
B,2664,2017
B,2665,2017
B,2666,2017
B,2667,2017
B,2668,2017
B,2669,2017
B,2670,2017
B,2671,2017
B,2672,2017
B,2673,2017
B,2674,2017
B,2675,2017
B,2676,2017
B,2677,2017
B,2678,2017
B,2679,2017
B,2680,2017
B,2681,2017
B,2682,2017
B,2683,2017
B,2684,2017
B,2685,2017
B,2686,2017
B,2687,2017
B,2688,2017
B,2689,2017
B,2690,2017
B,2691,2017
B,2692,2017
B,2693,2017
B,2694,2017
B,2695,2017
B,2696,2017
B,2697,2017
B,2698,2017
B,2699,2017
B,2700,2017
B,2701,2017
B,2702,2017
B,2703,2017
B,2704,2017
B,2705,2017
B,2706,2017
B,2707,2017
B,2708,2017
B,2709,2017
B,2710,2017
B,2711,2017
B,2712,2017
B,2713,2017
B,2714,2017
B,2715,2017
B,2716,2017
B,2717,2017
B,2718,2017
B,2719,2017
B,2720,2017
B,2721,2017
B,2722,2017
B,2723,2017
B,2724,2017
B,2725,2017
B,2726,2017
B,2727,2017
B,2728,2017
B,2729,2017
B,2730,2017
B,2731,2017
B,2732,2017
B,2733,2017
B,2734,2017
B,2735,2017
B,2736,2017
B,2737,2017
B,2738,2017
B,2739,2017
B,2740,2017
B,2741,2017
B,2742,2017
B,2743,2017
B,2744,2017
B,2745,2017
B,2746,2017
B,2747,2017
B,2748,2017
B,2749,2017
B,2750,2017
B,2751,2017
B,2752,2017
B,2753,2017
B,2754,2017
B,2755,2017
B,2756,2017
B,2757,2017
B,2758,2017
B,2759,2017
B,2760,2017
B,2761,2017
B,2762,2017
B,2763,2017
B,2764,2017
B,2765,2017
B,2766,2017
B,2767,2017
B,2768,2017
B,2769,2017
B,2770,2017
B,2771,2017
B,2772,2017
B,2773,2017
B,2774,2017
B,2775,2017
B,2776,2017
B,2777,2017
B,2778,2017
B,2779,2017
B,2780,2017
B,2781,2017
B,2782,2017
B,2783,2017
B,2784,2017
B,2785,2017
B,2786,2017
B,2787,2017
B,2788,2017
B,2789,2017
B,2790,2017
B,2791,2017
B,2792,2017
B,2793,2017
B,2794,2017
B,2795,2017
B,2796,2017
B,2797,2017
B,2798,2017
B,2799,2017
B,2800,2017
B,2801,2017
B,2802,2017
B,2803,2017
B,2804,2017
B,2805,2017
B,2806,2017
B,2807,2017
B,2808,2017
B,2809,2017
B,2810,2017
B,2811,2017
B,2812,2017
B,2813,2017
B,2814,2017
B,2815,2017
B,2816,2017
B,2817,2017
B,2818,2017
B,2819,2017
B,2820,2017
B,2821,2017
B,2822,2017
B,2823,2017
B,2824,2017
B,2825,2017
B,2826,2017
B,2827,2017
B,2828,2017
B,2829,2017
B,2830,2017
B,2831,2017
B,2832,2017
B,2833,2017
C,2834,2016
C,2835,2016
C,2836,2016
C,2837,2016
C,2838,2016
C,2839,2016
C,2840,2016
C,2841,2016
C,2842,2016
C,2843,2016
C,2844,2016
C,2845,2016
C,2846,2016
C,2847,2016
C,2848,2016
C,2849,2016
C,2850,2016
C,2851,2016
C,2852,2016
C,2853,2016
C,2854,2016
C,2855,2016
C,2856,2016
C,2857,2016
C,2858,2016
C,2859,2016
C,2860,2016
C,2861,2016
C,2862,2016
C,2863,2016
C,2864,2016
C,2865,2016
C,2866,2016
C,2867,2016
C,2868,2016
C,2869,2016
C,2870,2016
C,2871,2016
C,2872,2016
C,2873,2016
C,2874,2016
C,2875,2016
C,2876,2016
C,2877,2016
C,2878,2016
C,2879,2016
C,2880,2016
C,2881,2016
C,2882,2016
C,2883,2016
C,2884,2016
C,2885,2016
C,2886,2016
C,2887,2016
C,2888,2016
C,2889,2016
C,2890,2016
C,2891,2016
C,2892,2016
C,2893,2016
C,2894,2016
C,2895,2016
C,2896,2016
C,2897,2016
C,2898,2016
C,2899,2016
C,2900,2016
C,2901,2016
C,2902,2016
C,2903,2016
C,2904,2016
C,2905,2016
C,2906,2016
C,2907,2016
C,2908,2016
C,2909,2016
C,2910,2016
C,2911,2016
C,2912,2016
C,2913,2016
C,2914,2016
C,2915,2016
C,2916,2016
C,2917,2016
C,2918,2016
C,2919,2016
C,2920,2016
C,2921,2016
C,2922,2016
C,2923,2016
C,2924,2016
C,2925,2016
C,2926,2016
C,2927,2016
C,2928,2016
C,2929,2016
C,2930,2016
C,2931,2016
C,2932,2016
C,2933,2016
C,2934,2016
C,2935,2016
C,2936,2016
C,2937,2016
C,2938,2016
C,2939,2016
C,2940,2016
C,2941,2016
C,2942,2016
C,2943,2016
C,2944,2016
C,2945,2016
C,2946,2016
C,2947,2016
C,2948,2016
C,2949,2016
C,2950,2016
C,2951,2016
C,2952,2016
C,2953,2016
C,2954,2016
C,2955,2016
C,2956,2016
C,2957,2016
C,2958,2016
C,2959,2016
C,2960,2016
C,2961,2016
C,2962,2016
C,2963,2016
C,2964,2016
C,2965,2016
C,2966,2016
C,2967,2016
C,2968,2016
C,2969,2016
C,2970,2016
C,2971,2016
C,2972,2016
C,2973,2016
C,2974,2016
C,2975,2016
C,2976,2016
C,2977,2016
C,2978,2016
C,2979,2016
C,2980,2016
C,2981,2016
C,2982,2016
C,2983,2016
C,2984,2016
C,2985,2016
C,2986,2016
C,2987,2016
C,2988,2016
C,2989,2016
C,2990,2016
C,2991,2016
C,2992,2016
C,2993,2016
C,2994,2016
C,2995,2016
C,2996,2016
C,2997,2016
C,2998,2016
C,2999,2016
C,3000,2016
C,3001,2016
C,3002,2016
C,3003,2016
C,3004,2016
C,3005,2016
C,3006,2016
C,3007,2016
C,3008,2016
C,3009,2016
C,3010,2016
C,3011,2016
C,182,2016
C,3012,2016
C,3013,2016
C,3014,2016
C,3015,2016
C,3016,2016
C,3017,2016
C,3018,2016
C,3019,2016
C,3020,2016
C,3021,2016
C,3022,2016
C,3023,2016
C,3024,2016
C,196,2016
C,3025,2016
C,3026,2016
C,3027,2016
C,3028,2016
C,3029,2016
C,3030,2016
C,3031,2016
C,3032,2016
C,3033,2016
C,3034,2016
C,3035,2016
C,3036,2016
C,3037,2016
C,3038,2016
C,3039,2016
C,3040,2016
C,3041,2016
C,3042,2016
C,3043,2016
C,3044,2016
C,3045,2016
C,3046,2016
C,3047,2016
C,3048,2016
C,3049,2016
C,3050,2016
C,3051,2016
C,3052,2016
C,3053,2016
C,3054,2016
C,3055,2016
C,3056,2016
C,3057,2016
C,3058,2016
C,3059,2016
C,3060,2016
C,3061,2016
C,3062,2016
C,3063,2016
C,3064,2016
C,3065,2016
C,3066,2016
C,3067,2016
C,3068,2016
C,3069,2016
C,3070,2016
C,3071,2016
C,3072,2016
C,3073,2016
C,3074,2016
C,3075,2016
C,3076,2016
C,3077,2016
C,3078,2016
C,3079,2016
C,3080,2016
C,3081,2016
C,3082,2016
C,3083,2016
C,3084,2016
C,3085,2016
C,3086,2016
C,3087,2016
C,3088,2016
C,3089,2016
C,3090,2016
C,3091,2016
C,3092,2016
C,3093,2016
C,3094,2016
C,3095,2016
C,3096,2016
C,3097,2016
C,3098,2016
C,3099,2016
C,3100,2016
C,3101,2016
C,3102,2016
C,3103,2016
C,3104,2016
C,3105,2016
C,3106,2016
C,3107,2016
C,3108,2016
C,3109,2016
C,3110,2016
C,3111,2016
C,3112,2016
C,3113,2016
C,3114,2016
C,3115,2016
C,3116,2016
C,3117,2016
C,3118,2016
C,3119,2016
C,3120,2016
C,3121,2016
C,3122,2016
C,3123,2016
C,3124,2016
C,3125,2016
C,3126,2016
C,3127,2016
C,3128,2016
C,3129,2016
C,3130,2016
C,3131,2016
C,3132,2016
C,3133,2016
C,3134,2016
C,3135,2016
C,3136,2016
C,3137,2016
C,3138,2016
C,3139,2016
C,3140,2016
C,3141,2016
C,3142,2016
C,3143,2016
C,3144,2016
C,3145,2016
C,3146,2016
C,3147,2016
C,3148,2016
C,3149,2016
C,3150,2016
C,3151,2016
C,3152,2016
C,3153,2016
C,3154,2016
C,3155,2016
C,3156,2016
C,3157,2016
C,3158,2016
C,3159,2016
C,3160,2016
C,3161,2016
C,3162,2016
C,3163,2016
C,3164,2016
C,3165,2016
C,3166,2016
C,3167,2016
C,3168,2016
C,3169,2016
C,3170,2016
C,3171,2016
C,3172,2016
C,3173,2016
C,3174,2016
C,3175,2016
C,3176,2016
C,3177,2016
C,3178,2016
C,3179,2016
C,3180,2016
C,3181,2016
C,3182,2016
C,3183,2016
C,3184,2016
C,3185,2016
C,3186,2016
C,3187,2016
C,3188,2016
C,3189,2016
C,3190,2016
C,3191,2016
C,3192,2016
C,3193,2016
C,3194,2016
C,3195,2016
C,3196,2016
C,3197,2016
C,3198,2016
C,3199,2016
C,3200,2016
C,3201,2016
C,3202,2016
C,3203,2016
C,3204,2016
C,3205,2016
C,3206,2016
C,3207,2016
C,3208,2016
C,3209,2016
C,3210,2016
C,3211,2016
C,3212,2016
C,3213,2016
C,3214,2016
C,3215,2016
C,3216,2016
C,3217,2016
C,3218,2016
C,3219,2016
C,3220,2016
C,3221,2016
C,3222,2016
C,3223,2016
C,3224,2016
C,3225,2016
C,3226,2016
C,3227,2016
C,3228,2016
C,3229,2016
C,3230,2016
C,3231,2016
C,3232,2016
C,3233,2016
C,3234,2016
C,3235,2016
C,3236,2016
C,3237,2016
C,3238,2016
C,3239,2016
C,3240,2016
C,3241,2016
C,3242,2016
C,3243,2016
C,3244,2016
C,3245,2016
C,3246,2016
C,3247,2016
C,3248,2016
C,3249,2016
C,3250,2016
C,3251,2016
C,3252,2016
C,3253,2016
C,3254,2016
C,3255,2016
C,3256,2016
C,3257,2016
C,3258,2016
C,3259,2016
C,3260,2016
C,3261,2016
C,3262,2016
C,3263,2016
C,3264,2016
C,3265,2016
C,3266,2016
C,3267,2016
C,3268,2016
C,3269,2016
C,3270,2016
C,3271,2016
C,3272,2016
C,3273,2016
C,3274,2016
C,3275,2016
C,3276,2016
C,3277,2016
C,3278,2016
C,3279,2016
C,3280,2016
C,3281,2016
C,3282,2016
C,3283,2016
C,3284,2016
C,3285,2016
C,3286,2016
C,3287,2016
C,3288,2016
C,3289,2016
C,3290,2016
C,3291,2016
C,3292,2016
C,3293,2016
C,3294,2016
C,3295,2016
C,3296,2016
C,3297,2016
C,3298,2016
C,3299,2016
C,3300,2016
C,3301,2016
C,3302,2016
C,3303,2016
C,3304,2016
C,3305,2016
C,479,2016
C,3306,2016
C,3307,2016
C,3308,2016
C,3309,2016
C,3310,2016
C,3311,2016
C,3312,2016
C,3313,2016
C,3314,2016
C,3315,2016
C,3316,2016
C,3317,2016
C,3318,2016
C,3319,2016
C,3320,2016
C,3321,2016
C,3322,2016
C,3323,2016
C,3324,2016
C,3325,2016
C,3326,2016
C,3327,2016
C,3328,2016
C,3329,2016
C,3330,2016
C,3331,2016
C,3332,2016
C,3333,2016
C,3334,2016
C,3335,2016
C,3336,2016
C,3337,2016
C,3338,2016
C,3339,2016
C,3340,2016
C,3341,2016
C,3342,2016
C,3343,2016
C,3344,2016
C,3345,2016
C,3346,2016
C,3347,2016
C,3348,2016
C,3349,2016
C,3350,2016
C,3351,2016
C,3352,2016
C,3353,2016
C,3354,2016
C,3355,2016
C,3356,2016
C,3357,2016
C,3358,2016
C,3359,2016
C,3360,2016
C,3361,2016
C,3362,2016
C,3363,2016
C,3364,2016
C,3365,2016
C,3366,2016
C,3367,2016
C,3368,2016
C,3369,2016
C,3370,2016
C,3371,2016
C,3372,2016
C,3373,2016
C,3374,2016
C,3375,2016
C,3376,2016
C,3377,2016
C,3378,2016
C,3379,2016
C,3380,2016
C,3381,2016
C,3382,2016
C,3383,2016
C,3384,2016
C,3385,2016
C,3386,2016
C,3387,2016
C,3388,2016
C,3389,2016
C,3390,2016
C,3391,2016
C,3392,2016
C,3393,2016
C,3394,2016
C,3395,2016
C,3396,2016
C,3397,2016
C,3398,2016
C,3399,2016
C,3400,2016
C,3401,2016
C,3402,2016
C,3403,2016
C,3404,2016
C,3405,2016
C,3406,2016
C,3407,2016
C,3408,2016
C,3409,2016
C,3410,2016
C,3411,2016
C,3412,2016
C,3413,2016
C,3414,2016
C,3415,2016
C,3416,2016
C,3417,2016
C,3418,2016
C,3419,2016
C,3420,2016
C,3421,2016
C,3422,2016
C,3423,2016
C,3424,2016
C,3425,2016
C,3426,2016
C,3427,2016
C,3428,2016
C,3429,2016
C,3430,2016
C,3431,2016
C,3432,2016
C,3433,2016
C,3434,2016
C,3435,2016
C,3436,2016
C,3437,2016
C,3438,2016
C,3439,2016
C,3440,2016
C,3441,2016
C,3442,2016
C,3443,2016
C,3444,2016
C,3445,2016
C,3446,2016
C,3447,2016
C,3448,2016
C,3449,2016
C,3450,2016
C,3451,2016
C,3452,2016
C,3453,2016
C,3454,2016
C,3455,2016
C,3456,2016
C,3457,2016
C,3458,2016
C,3459,2016
C,3460,2016
C,3461,2016
C,637,2016
C,3462,2016
C,3463,2016
C,3464,2016
C,3465,2016
C,3466,2016
C,3467,2016
C,3468,2016
C,3469,2016
C,3470,2016
C,3471,2016
C,3472,2016
C,3473,2016
C,650,2016
C,3474,2016
C,3475,2016
C,3476,2016
C,3477,2016
C,3478,2016
C,3479,2016
C,3480,2016
C,3481,2016
C,3482,2016
C,3483,2016
C,3484,2016
C,3485,2016
C,3486,2016
C,3487,2016
C,3488,2016
C,3489,2016
C,3490,2016
C,3491,2016
C,3492,2016
C,3493,2016
C,3494,2016
C,3495,2016
C,3496,2016
C,3497,2016
C,3498,2016
C,3499,2016
C,3500,2016
C,678,2016
C,3501,2016
C,3502,2016
C,681,2016
C,3503,2016
C,3504,2016
C,3505,2016
C,3506,2016
C,3507,2016
C,3508,2016
C,3509,2016
C,3510,2016
C,3511,2016
C,3512,2016
C,3513,2016
C,3514,2016
C,3515,2016
C,3516,2016
C,3517,2016
C,3518,2016
C,3519,2016
C,3520,2016
C,3521,2016
C,3522,2016
C,3523,2016
C,3524,2016
C,3525,2016
C,3526,2016
C,3527,2016
C,3528,2016
C,3529,2016
C,3530,2016
C,3531,2016
C,3532,2016
C,3533,2016
C,3534,2016
C,3535,2016
C,3536,2016
C,3537,2016
C,3538,2016
C,3539,2016
C,3540,2016
C,3541,2016
C,3542,2016
C,3543,2016
C,3544,2016
C,3545,2016
C,3546,2016
C,3547,2016
C,3548,2016
C,3549,2016
C,3550,2016
C,3551,2016
C,3552,2016
C,3553,2016
C,3554,2017
C,3555,2017
C,3556,2017
C,3557,2017
C,3558,2017
C,3559,2017
C,3560,2017
C,3561,2017
C,3562,2017
C,3563,2017
C,3564,2017
C,3565,2017
C,3566,2017
C,3567,2017
C,3568,2017
C,3569,2017
C,3570,2017
C,3571,2017
C,3572,2017
C,3573,2017
C,3574,2017
C,3575,2017
C,3576,2017
C,3577,2017
C,3578,2017
C,3579,2017
C,3580,2017
C,3581,2017
C,3582,2017
C,3583,2017
C,3584,2017
C,3585,2017
C,3586,2017
C,3587,2017
C,3588,2017
C,3589,2017
C,3590,2017
C,3591,2017
C,3592,2017
C,3593,2017
C,3594,2017
C,3595,2017
C,3596,2017
C,3597,2017
C,3598,2017
C,3599,2017
C,3600,2017
C,3601,2017
C,3602,2017
C,3603,2017
C,3604,2017
C,3605,2017
C,3606,2017
C,3607,2017
C,3608,2017
C,3609,2017
C,3610,2017
C,3611,2017
C,3612,2017
